Day of month,Date,Vent Temperature,Ambient Temperature,Difference in Temperature,Vent Open/Closed,Power(W),Energy(kWh),Total Energy(kWh)
23,"Mar 23, 2017 15:56:44",21.562,21.437,0.125,True,6.609,0.012282,0
23,"Mar 23, 2017 15:56:47",21.562,21.5,0.062,False,0,0,0.012
23,"Mar 23, 2017 15:56:58",21.625,21.437,0.188,False,0,0,0
23,"Mar 23, 2017 15:57:03",21.562,21.5,0.062,False,0,0,0,Program has started
23,"Mar 23, 2017 15:57:09",21.562,21.437,0.125,True,6.609,0.010907,0
23,"Mar 23, 2017 15:57:12",21.562,21.437,0.125,False,0,0,0.011
23,"Mar 23, 2017 15:57:22",21.562,21.5,0.062,False,0,0,0
23,"Mar 23, 2017 15:57:32",21.562,21.5,0.062,False,0,0,0
23,"Mar 23, 2017 15:57:39",21.562,21.437,0.125,True,6.609,0.012668,0
23,"Mar 23, 2017 15:57:42",21.562,21.437,0.125,False,0,0,0.013
23,"Mar 23, 2017 15:57:52",21.562,21.5,0.062,False,0,0,0
23,"Mar 23, 2017 15:58:02",21.562,21.5,0.062,False,0,0,0
23,"Mar 23, 2017 15:58:12",21.562,21.437,0.125,False,0,0,0
23,"Mar 23, 2017 15:58:23",21.562,21.437,0.125,False,0,0,0
23,"Mar 23, 2017 15:58:32",21.562,21.437,0.125,False,0,0,0
23,"Mar 23, 2017 15:58:42",21.562,21.437,0.125,False,0,0,0
23,"Mar 23, 2017 15:58:52",21.562,21.5,0.062,False,0,0,0
23,"Mar 23, 2017 15:59:02",21.562,21.437,0.125,False,0,0,0
23,"Mar 23, 2017 15:59:12",21.562,21.437,0.125,False,0,0,0
23,"Mar 23, 2017 15:59:18",21.562,21.5,0.062,False,0,0,0,Program has started
23,"Mar 23, 2017 15:59:27",21.562,21.437,0.125,True,6.609,0.0,0
23,"Mar 23, 2017 15:59:30",21.562,21.5,0.062,True,3.278,0.0,0
23,"Mar 23, 2017 15:59:33",21.562,21.437,0.125,False,0,0,0.0
23,"Mar 23, 2017 15:59:38",21.625,21.437,0.188,True,9.94,0.0,0
23,"Mar 23, 2017 15:59:41",21.562,21.437,0.125,True,6.609,0.0,0
23,"Mar 23, 2017 15:59:51",21.625,21.437,0.188,False,0,0,0.0
23,"Mar 23, 2017 16:00:01",21.625,21.437,0.188,False,0,0,0
23,"Mar 23, 2017 16:00:11",21.562,21.437,0.125,False,0,0,0
23,"Mar 23, 2017 16:00:21",21.562,21.437,0.125,False,0,0,0
23,"Mar 23, 2017 16:00:31",21.562,21.5,0.062,False,0,0,0
23,"Mar 23, 2017 16:00:41",21.562,21.437,0.125,False,0,0,0
23,"Mar 23, 2017 16:00:51",21.562,21.437,0.125,False,0,0,0
23,"Mar 23, 2017 16:01:01",21.562,21.437,0.125,False,0,0,0
23,"Mar 23, 2017 16:01:11",21.562,21.437,0.125,False,0,0,0
23,"Mar 23, 2017 16:01:21",21.625,21.437,0.188,False,0,0,0
23,"Mar 23, 2017 16:01:31",21.625,21.437,0.188,False,0,0,0
23,"Mar 23, 2017 16:01:41",21.562,21.437,0.125,False,0,0,0
23,"Mar 23, 2017 16:01:51",21.625,21.437,0.188,False,0,0,0
23,"Mar 23, 2017 16:02:01",21.625,21.5,0.125,False,0,0,0
